58.0275,0,0,1
77.5177,0,0,1
107.9168,0,0,1
114.4395,1,0,0
123.9202,1,0,0
132.0016,0,0,-1
147.0097,0,0,-1
156.1467,-1,0,0
166.1636,-1,0,0
171.2192,0,0,1
192.244,0,0,1
196.5774,1,0,0
209.1846,1,0,0
213.5062,0,0,-1
231.9436,0,0,-1
243.4679,-1,0,0
249.8286,-1,0,0
262.6205,0,0,1
296.3394,0,0,1
