19.6067,0,0,1
112.738,0,0,-1
129.0513,0,0,-1
131.9069,0,0,-1
136.9422,1,0,0
139.5053,1,0,0
152.0113,1,0,0
157.8214,0,0,1
179.8487,0,0,1
184.2201,-1,0,0
198.5132,-1,0,0
226.6255,0,0,1
