84.0107,1,0,0
108.1967,0,0,-1
123.9382,0,0,-1
131.2527,-1,0,0
140.4519,-1,0,0
156.1514,0,0,1
166.8724,0,0,1
178.3169,1,0,0
185.2059,0,0,-1
287.663,-1,0,0
317.9399,0,0,1
